"rt","url","experiment_phase","trial_type","trial_index","time_elapsed","internal_node_id","experiment_name","workerId","assignmentId","hitId","experiment_start_time","experiment_end_time","total_time","ip_address","version_date","anon_id","demo_mode","completion_code","page_rt","gem_values","response","correct_answer","gem_colors","gem_color_names","phase","gem_weights"
"59418","src/html/instructions.html","instructions","render-mustache-template","0","60326","0.0-0.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","","","","","","","",""
"12611.694999999992","","","wizard-gem-trial","1","75464","0.0-1.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","14624.959999999992","[27,80,59,89,19]","35","76","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"2336.5800000000017","","","wizard-gem-trial","2","80309","0.0-2.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","4337.440000000017","[62,61,26,30,54]","75","39","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"1635.1250000000146","","","wizard-gem-trial","3","84448","0.0-3.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","3635.440000000017","[98,80,81,72,10]","57","77.66666666666666","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"892.8150000000169","","","wizard-gem-trial","4","87847","0.0-4.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","2894.845000000001","[96,75,99,80,54]","86","84.66666666666666","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"1229.1649999999936","","","wizard-gem-trial","5","91592","0.0-5.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","3229.875","[18,67,24,17,71]","32","36","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"1057.5650000000023","","","wizard-gem-trial","6","95176","0.0-6.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","3072.7400000000052","[15,70,100,95,18]","16","88.33333333333331","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"1334.4449999999779","","","wizard-gem-trial","7","99021","0.0-7.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","3335.7949999999837","[48,95,29,81,45]","49","68.33333333333333","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"1039.3899999999994","","","wizard-gem-trial","8","102578","0.0-8.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","3041.654999999999","[84,5,51,88,91]","68","48","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
"1211.4300000000076","","","wizard-gem-trial","9","106301","0.0-9.0","wizard_gems","","","","2019-08-15T20:27:36Z","2019-08-15T20:36:25Z","528716","150.135.165.121","2019-08-10","c5j46y1h33xjfya","false","3814884265-exa-6033908972-mple","3213.5149999999994","[62,28,27,47,54]","56","34","[""#005BA8"",""#6F9CA4"",""#DA7100"",""#FF4100"",""#38A600""]","[""blue"",""grey"",""orange"",""red"",""green""]","learning","[0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0]"
